Open,High,Low,Close,Volume,
1.10076,1.10196,1.09947,1.10062,34178,
1.10050,1.10267,1.09884,1.10198,34033,
1.10219,1.10562,1.10139,1.10505,26310,
1.10477,1.10893,1.10477,1.10709,28394,
1.10709,1.10832,1.10620,1.10773,26428,
1.10768,1.10807,1.10524,1.10721,33885,
1.10711,1.10962,1.10517,1.10575,31413,
1.10574,1.10865,1.10138,1.10188,32267,
1.10162,1.10314,1.10030,1.10127,28005,
1.10127,1.10249,1.10067,1.10206,29177,
1.10199,1.10240,1.09917,1.09983,28661,
1.09983,1.10173,1.09978,1.10063,22168,
1.10061,1.10277,1.09806,1.10169,28253,
1.10220,1.10888,1.10024,1.10778,31961,
1.10778,1.10928,1.10654,1.10805,32155,
1.10805,1.11155,1.10661,1.10768,34993,
1.10769,1.11074,1.10764,1.11034,28352,
1.11030,1.11091,1.10392,1.10558,28856,
1.10543,1.10772,1.10527,1.10631,22398,
1.10629,1.10971,1.10621,1.10918,27555,
1.10916,1.11441,1.10696,1.11286,34105,
1.11286,1.11535,1.11031,1.11278,35719,
1.11245,1.11988,1.11010,1.11215,58966,
1.11239,1.11575,1.11221,1.11428,30774,
1.11428,1.11738,1.11287,1.11489,35245,
1.11488,1.11536,1.11097,1.11120,30638,
1.11125,1.11436,1.11067,1.11205,33087,
1.11207,1.11242,1.10658,1.10763,29823,
1.10775,1.10953,1.10693,1.10879,29017,
1.10873,1.10934,1.10686,1.10851,29188,
1.10886,1.11083,1.10816,1.10968,16563,
1.10968,1.11875,1.10945,1.11717,36409,
1.11728,1.12201,1.11709,1.11976,33220,
1.11968,1.12385,1.11968,1.12082,30480,
1.12112,1.12239,1.11630,1.11712,31857,
1.11710,1.11792,1.11245,1.11568,37539,
1.11580,1.12049,1.11566,1.11961,31428,
1.11961,1.11968,1.11330,1.11519,35175,
1.11519,1.11676,1.11012,1.11045,48567,
1.11041,1.11198,1.10925,1.11044,31020,
1.11049,1.11285,1.10845,1.11155,29413,
1.11116,1.11461,1.11116,1.11324,24723,
1.11331,1.11439,1.11039,1.11267,29674,
1.11277,1.11627,1.11180,1.11487,26821,
1.11486,1.11719,1.11274,1.11352,28436,
1.11352,1.11419,1.10857,1.10898,27914,
1.10902,1.11016,1.10761,1.10940,22244,
1.10927,1.11172,1.10801,1.10801,31521,
1.10824,1.10976,1.10695,1.10913,32849,
1.10921,1.11080,1.10357,1.10526,38420,
1.10526,1.10609,1.10195,1.10241,33741,
1.10295,1.10368,1.10090,1.10180,36653,
1.10176,1.10245,1.09972,1.10215,31234,
1.10211,1.10269,1.09918,1.10094,28229,
1.10087,1.10387,1.10039,1.10308,36999,
1.10281,1.10947,1.10163,1.10875,38691,
1.10925,1.10931,1.10356,1.10586,38156,
1.10573,1.10634,1.10322,1.10432,34042,
1.10433,1.10472,1.09930,1.09981,35839,
1.09979,1.10133,1.09638,1.09823,30852,
1.09814,1.09843,1.09414,1.09447,37636,
1.09436,1.09568,1.09070,1.09096,31360,
1.09099,1.09241,1.08909,1.09144,34400,
1.09144,1.09249,1.08648,1.08723,34045,
1.08727,1.08880,1.08334,1.08401,37804,
1.08401,1.08606,1.08267,1.08296,32676,
1.08401,1.08504,1.08286,1.08341,23378,
1.08337,1.08368,1.07852,1.07912,36775,
1.07903,1.08112,1.07815,1.08039,35224,
1.08038,1.08205,1.07774,1.07840,43741,
1.07839,1.08629,1.07838,1.08465,41393,
1.08120,1.08713,1.08044,1.08520,58697,
1.08510,1.08896,1.08295,1.08798,62278,
1.08802,1.09080,1.08543,1.08806,62088,
1.08808,1.10057,1.08773,1.09990,71097,
1.09986,1.10524,1.09503,1.10258,89011,
1.10421,1.11839,1.10357,1.11326,94529,
1.11318,1.12123,1.10947,1.11708,83533,
1.11714,1.11864,1.10950,1.11326,65453,
1.11316,1.12441,1.11190,1.12359,65488,
1.12358,1.13540,1.12108,1.12830,97151,
1.13483,1.14943,1.13392,1.14495,135974,
1.14487,1.14573,1.12745,1.12910,126480,
1.12910,1.13661,1.12499,1.12604,104396,
1.12617,1.13326,1.10550,1.11671,127719,
1.11673,1.12207,1.10546,1.10998,133429,
1.11885,1.12360,1.10846,1.11772,146169,
1.11770,1.11885,1.09548,1.10050,132349,
1.10061,1.10447,1.08013,1.09112,136749,
1.09112,1.09809,1.06539,1.06613,146353,
1.06609,1.08303,1.06370,1.06910,157270,
1.06999,1.08268,1.06352,1.07186,135220,
1.07222,1.08875,1.07207,1.07870,127244,
1.07850,1.08932,1.07596,1.08813,123588,
1.08814,1.10581,1.08695,1.10295,107358,
1.10272,1.11462,1.09528,1.11392,111460,
1.11150,1.11434,1.10094,1.10398,94253,
1.10392,1.10539,1.09261,1.10274,103418,
1.10279,1.10384,1.09022,1.09603,84710,
1.09608,1.09677,1.08208,1.08555,160408,
1.08555,1.08648,1.07728,1.07899,232928,
1.08094,1.08353,1.07684,1.07915,216757,
1.07917,1.09257,1.07836,1.08901,216718,
1.08900,1.09022,1.08300,1.08558,195035,
1.08556,1.09518,1.08410,1.09289,201360,
1.09289,1.09523,1.09195,1.09242,116712,
1.09485,1.09679,1.08928,1.08982,134988,
1.09052,1.09872,1.09021,1.09774,160473,
1.09787,1.09909,1.08566,1.09075,155028,
1.09081,1.09113,1.08167,1.08388,184525,
1.08382,1.08927,1.08121,1.08698,180986,
1.08632,1.08966,1.08414,1.08606,143370,
1.08600,1.08803,1.08168,1.08563,152132,
1.08570,1.08853,1.08033,1.08229,108289,
1.08225,1.08467,1.07561,1.07762,172212,
1.07762,1.08293,1.07271,1.08213,149382,
1.08212,1.08601,1.08114,1.08285,125663,
1.08285,1.08884,1.08098,1.08180,121421,
1.08187,1.08857,1.08183,1.08707,125065,
1.08667,1.09702,1.08332,1.09535,148975,
1.09535,1.10183,1.09345,1.09743,111412,
1.09677,1.09738,1.08958,1.09058,110059,
1.08984,1.09260,1.08259,1.08338,116538,
1.08271,1.08455,1.07820,1.07931,107265,
1.07928,1.08340,1.07666,1.08332,123464,
1.08334,1.08756,1.08152,1.08354,95087,
1.08280,1.08505,1.08007,1.08060,102448,
1.08021,1.08851,1.07845,1.08470,107179,
1.08470,1.08965,1.08116,1.08175,115531,
1.08175,1.08240,1.07749,1.08037,105804,
1.08042,1.08507,1.07889,1.08054,98451,
1.08080,1.09270,1.07999,1.09158,94852,
1.09097,1.09761,1.09022,1.09219,100117,
1.09208,1.09991,1.09187,1.09796,91217,
1.09774,1.10083,1.09373,1.09494,102398,
1.09487,1.09538,1.08856,1.08981,92173,
1.08954,1.09146,1.08707,1.08958,58975,
1.08958,1.09958,1.08924,1.09815,106881,
1.09815,1.10308,1.09343,1.10030,161387,
1.10091,1.10935,1.09918,1.10764,161229,
1.10764,1.11451,1.10675,1.10948,177928,
1.11130,1.11540,1.11005,1.11356,145544,
1.11355,1.11959,1.11153,1.11692,162979,
1.11677,1.12578,1.11668,1.12333,181224,
1.12330,1.13623,1.11949,1.13368,186737,
1.13368,1.13838,1.12785,1.12922,181858,
1.12933,1.13198,1.12684,1.12903,146836,
1.12907,1.13639,1.12410,1.13366,158715,
1.13378,1.14225,1.13243,1.13725,183139,
1.13721,1.14037,1.12888,1.12988,250318,
1.12939,1.13406,1.12126,1.12524,232992,
1.12342,1.13325,1.12266,1.13220,213115,
1.13250,1.13534,1.12279,1.12633,190976,
1.12627,1.12940,1.12075,1.12432,182192,
1.12424,1.12614,1.11855,1.12047,175336,
1.12032,1.12544,1.11683,1.11709,157500,
1.11823,1.12698,1.11686,1.12601,120916,
1.12592,1.13486,1.12331,1.13077,167375,
1.13075,1.13258,1.12483,1.12502,150118,
1.12502,1.12598,1.11904,1.12171,143572,
1.12170,1.12394,1.11953,1.12168,108796,
1.12168,1.12879,1.12153,1.12415,120099,
1.12408,1.12619,1.11912,1.12328,130633,
1.12336,1.12752,1.11851,1.12509,129685,
1.12509,1.13027,1.12235,1.12318,129601,
1.12341,1.12526,1.12194,1.12365,128462,
1.12432,1.13456,1.12424,1.13054,113012,
1.13088,1.13326,1.12590,1.12718,127573,
1.12718,1.13517,1.12624,1.13258,123235,
1.13265,1.13707,1.12804,1.12842,143222,
1.12797,1.13248,1.12549,1.13001,120290,
1.13042,1.13749,1.13010,1.13405,122200,
1.13409,1.14088,1.13253,1.13996,165296,
1.13945,1.14521,1.13912,1.14073,148472,
1.14071,1.14418,1.13706,1.13835,152172,
1.13835,1.14438,1.13776,1.14277,114412,
1.14092,1.14678,1.14026,1.14438,147804,
1.14438,1.15398,1.14230,1.15273,155815,
1.15273,1.16012,1.15070,1.15728,181541,
1.15716,1.16268,1.15404,1.15960,172716,
1.15959,1.16582,1.15814,1.16556,175752,
1.16432,1.17815,1.16415,1.17515,187317,
1.17515,1.17737,1.16988,1.17114,192594,
1.17118,1.18055,1.17118,1.17883,182442,
1.17884,1.18484,1.17309,1.18466,202627,
1.18463,1.19087,1.17622,1.17762,238246,
1.17708,1.17971,1.16960,1.17632,176807,
1.17635,1.18058,1.17213,1.18020,172965,
1.17961,1.19049,1.17931,1.18590,174939,
1.18588,1.19150,1.18181,1.18762,198553,
1.18762,1.18831,1.17553,1.17823,209416,
1.17869,1.18007,1.17361,1.17372,143314,
1.17389,1.18075,1.17222,1.17436,195673,
1.17436,1.18151,1.17111,1.17790,178505,
1.17802,1.18642,1.17790,1.18125,159932,
1.18124,1.18504,1.17818,1.18416,142674,
1.18388,1.18811,1.18288,1.18699,119645,
1.18664,1.19657,1.18600,1.19286,152274,
1.19278,1.19527,1.18304,1.18359,175386,
1.18368,1.18687,1.18023,1.18591,164108,
1.18591,1.18830,1.17544,1.17931,147613,
1.17924,1.18497,1.17843,1.17874,113855,
1.17867,1.18435,1.17843,1.18341,137640,
1.18341,1.18393,1.17723,1.18299,119471,
1.18283,1.19016,1.17626,1.18207,188817,
1.18202,1.19198,1.18111,1.19022,175890,
1.18997,1.19662,1.18842,1.19365,143584,
1.19365,1.20111,1.19015,1.19120,161511,
1.19120,1.19288,1.18223,1.18515,141644,
1.18517,1.18646,1.17890,1.18478,161134,
1.18488,1.18654,1.17810,1.18363,168029,
1.18449,1.18487,1.18118,1.18148,92814,
1.18131,1.18275,1.17657,1.17778,165683,
1.17773,1.18334,1.17529,1.18028,144996,
1.17999,1.19174,1.17998,1.18150,175089,
1.18150,1.18741,1.18097,1.18465,131545,
1.18357,1.18879,1.18320,1.18626,97451,
1.18634,1.19005,1.18396,1.18469,102174,
1.18469,1.18825,1.17878,1.18138,137687,
1.18168,1.18524,1.17377,1.18480,154864,
1.18481,1.18704,1.18262,1.18393,115665,
1.18399,1.18718,1.17318,1.17653,157965,
1.17655,1.17737,1.16918,1.17068,164278,
1.17068,1.17190,1.16516,1.16596,156169,
1.16601,1.16870,1.16266,1.16713,157934,
1.16711,1.16851,1.16124,1.16286,137018,
1.16247,1.16801,1.16152,1.16615,112790,
1.16636,1.17456,1.16613,1.17427,121408,
1.17432,1.17550,1.16848,1.17196,178877,
1.17198,1.17697,1.17172,1.17489,172990,
1.17488,1.17496,1.16958,1.17161,202614,
1.17109,1.17977,1.17059,1.17825,117850,
1.17825,1.18078,1.17319,1.17336,142942,
1.17336,1.17819,1.17251,1.17614,133410,
1.17616,1.17817,1.17329,1.17582,109334,
1.17580,1.18311,1.17510,1.18231,113879,
1.18111,1.18267,1.17869,1.18108,100141,
1.18103,1.18155,1.17310,1.17442,122108,
1.17438,1.17709,1.17202,1.17453,116443,
1.17453,1.17578,1.16886,1.17071,134937,
1.17074,1.17462,1.16941,1.17149,119630,
1.17207,1.17938,1.17032,1.17690,109227,
1.17655,1.18408,1.17601,1.18210,109743,
1.18206,1.18808,1.18206,1.18618,135931,
1.18577,1.18670,1.18114,1.18176,117834,
1.18161,1.18649,1.17868,1.18581,121449,
1.18522,1.18601,1.18033,1.18096,124320,
1.18116,1.18388,1.17927,1.17951,99217,
1.17903,1.17942,1.17179,1.17458,137686,
1.17436,1.17588,1.16502,1.16738,144519,
1.16725,1.17043,1.16401,1.16457,140123,
1.16472,1.16557,1.16222,1.16406,114372,
1.16336,1.17399,1.16330,1.17132,105467,
1.17143,1.17705,1.16029,1.17216,340242,
1.17183,1.18597,1.17108,1.18199,203313,
1.18211,1.18910,1.17954,1.18737,193629,
1.18873,1.19201,1.17954,1.18131,252879,
1.18110,1.18434,1.17799,1.18138,206410,
1.18103,1.18328,1.17456,1.17766,124933,
1.17742,1.18232,1.17587,1.18037,126073,
1.17995,1.18375,1.17992,1.18341,99605,
1.18401,1.18687,1.18142,1.18510,132410,
1.18515,1.18938,1.18429,1.18609,107045,
1.18622,1.18910,1.18492,1.18524,110718,
1.18545,1.18825,1.18163,1.18746,120007,
1.18745,1.18909,1.18498,1.18548,105961,
1.18516,1.19060,1.18002,1.18402,115830,
1.18395,1.18961,1.18343,1.18893,118293,
1.18926,1.19298,1.18819,1.19134,129144,
1.19152,1.19410,1.18853,1.19123,76655,
1.19125,1.19634,1.19075,1.19625,89645,
1.19616,1.20034,1.19236,1.19271,125176,
1.19255,1.20766,1.19249,1.20687,139642,
1.20687,1.21185,1.20401,1.21132,151628,
1.21148,1.21747,1.21011,1.21408,136779,
1.21419,1.21775,1.21103,1.21211,149667,
1.21299,1.21664,1.20786,1.21091,136644,
1.21091,1.21341,1.20956,1.21001,134090,
1.20999,1.21473,1.20589,1.20799,125733,
1.20775,1.21590,1.20753,1.21371,164361,
1.21355,1.21630,1.21055,1.21079,132239,
1.21353,1.21768,1.21157,1.21435,120963,
1.21438,1.21688,1.21216,1.21506,123811,
1.21519,1.22123,1.21251,1.21987,147217,
1.21985,1.22728,1.21900,1.22668,123095,
1.22675,1.22714,1.22255,1.22509,112539,
1.22217,1.22529,1.21298,1.22410,209544,
1.22396,1.22571,1.21523,1.21605,154700,
1.21600,1.22211,1.21539,1.21841,154237,
1.21854,1.22157,1.21774,1.21838,93285,
1.21800,1.22013,1.21715,1.21959,4475,
1.21857,1.22505,1.21790,1.22161,138209,
1.22126,1.22751,1.22070,1.22473,125683,
1.22473,1.23100,1.22464,1.22947,142079,
1.22959,1.23093,1.22093,1.22144,131043,
1.22386,1.22586,1.22289,1.22491,41192,
1.22866,1.23494,1.22656,1.23235,115180,
1.23251,1.23444,1.22451,1.22701,161394,
1.22703,1.22847,1.21931,1.22147,192831,
1.22177,1.22228,1.21323,1.21504,150652,
1.21513,1.22098,1.21372,1.22063,133690,
1.22065,1.22229,1.21401,1.21569,137961,
1.21527,1.21787,1.21112,1.21537,154196,
1.21523,1.21625,1.20750,1.20779,136634,
1.20843,1.20865,1.20651,1.20756,22241,
1.21688,1.21736,1.21643,1.21643,1660,
1.21665,1.21834,1.21160,1.21390,122954,
1.21368,1.21760,1.21078,1.21599,116319,
1.21603,1.21699,1.20586,1.21120,165191,
1.21090,1.21421,1.20808,1.21204,167244,
1.21204,1.21558,1.20945,1.21334,168975,
1.21303,1.21365,1.20561,1.20595,145257,
1.20591,1.20879,1.20116,1.20434,128660,
1.20425,1.20501,1.20042,1.20336,104284,
1.20358,1.20428,1.19576,1.19625,108491,
1.19621,1.20499,1.19523,1.20394,111052,
1.20375,1.20659,1.20199,1.20490,92525,
1.20428,1.21219,1.20428,1.21192,104372,
1.21167,1.21441,1.21090,1.21171,86555,
1.21178,1.21494,1.21136,1.21280,72020,
1.21275,1.21355,1.20815,1.21200,77273,
1.21245,1.21452,1.21168,1.21275,66101,
1.21275,1.21695,1.20951,1.21061,95484,
1.21044,1.21085,1.20242,1.20361,46080,
1.20354,1.20946,1.20354,1.20897,41285,
1.20893,1.21445,1.20824,1.21178,41601,
1.21150,1.21694,1.20913,1.21557,49667,
1.21540,1.21798,1.21354,1.21494,47615,
1.21492,1.21745,1.21092,1.21656,57947,
1.21656,1.22428,1.21561,1.21753,69595,
1.21745,1.21834,1.20624,1.20721,81987,
1.20700,1.21012,1.20277,1.20489,51119,
1.20483,1.20944,1.19919,1.20904,52376,
1.20887,1.21130,1.20430,1.20628,52939,
1.20648,1.20663,1.19618,1.19694,67059,
1.19647,1.19773,1.18933,1.19157,71520,
1.19173,1.19322,1.18442,1.18463,60911,
1.18464,1.19158,1.18357,1.18997,57077,
1.18993,1.19297,1.18689,1.19285,54411,
1.19279,1.19899,1.19158,1.19854,53701,
1.19808,1.19883,1.19100,1.19497,53329,
1.19463,1.19675,1.19112,1.19273,44513,
1.19266,1.19519,1.18825,1.19016,43835,
1.19040,1.19854,1.18863,1.19780,46300,
1.19785,1.19889,1.19064,1.19116,58885,
1.19114,1.19371,1.18741,1.19031,46763,
1.18753,1.19467,1.18723,1.19322,41021,
1.19322,1.19407,1.18422,1.18486,44804,
1.18492,1.18532,1.18099,1.18124,47546,
1.18118,1.18278,1.17618,1.17639,49264,
1.17633,1.18049,1.17633,1.17925,38620,
1.17926,1.17938,1.17608,1.17647,35596,
1.17643,1.17736,1.17117,1.17176,27249,
1.17174,1.17597,1.17040,1.17293,29375,
1.17295,1.17797,1.17131,1.17768,30443,
1.17765,1.17863,1.17491,1.17613,14794,
1.17570,1.18194,1.17379,1.18121,19536,
1.18122,1.18774,1.17954,1.18742,28641,
1.18740,1.19145,1.18610,1.18702,32596,
1.18685,1.19270,1.18607,1.19157,28504,
1.19141,1.19200,1.18673,1.19007,28346,
1.18905,1.19189,1.18712,1.19103,27498,
1.19102,1.19556,1.18794,1.19492,34238,
1.19488,1.19872,1.19467,1.19806,29021,
1.19802,1.19931,1.19561,1.19658,29302,
1.19657,1.19945,1.19504,1.19811,26012,
1.19724,1.20478,1.19426,1.20354,30475,
1.20363,1.20796,1.20224,1.20357,32228,
1.20356,1.20435,1.19986,1.20346,26556,
1.20346,1.20693,1.19937,1.20157,34210,
1.20153,1.20998,1.20128,1.20974,27258,
1.20909,1.21168,1.20614,1.20920,28179,
1.20881,1.20919,1.20568,1.20908,26000,
1.20901,1.21345,1.20561,1.21235,33890,
1.21231,1.21497,1.21021,1.21206,29351,
1.21188,1.21263,1.20166,1.20209,29534,
1.20302,1.20757,1.20132,1.20622,24256,
1.20628,1.20641,1.19991,1.20153,31328,
1.20134,1.20265,1.19861,1.20041,26157,
1.20040,1.20715,1.19933,1.20632,27789,
1.20638,1.21713,1.20529,1.21619,35986,
1.21572,1.21781,1.21281,1.21281,33686,
1.21281,1.21814,1.21230,1.21480,36603,
1.21470,1.21518,1.20656,1.20729,44344,
1.20710,1.21059,1.20515,1.20794,41435,
1.20789,1.21476,1.20710,1.21443,34216,
1.21426,1.21686,1.21260,1.21517,29082,
1.21501,1.22336,1.21465,1.22226,29375,
1.22221,1.22449,1.21599,1.21757,43801,
1.21712,1.22289,1.21648,1.22257,31861,
1.22261,1.22396,1.21609,1.21804,34497,
1.21701,1.22297,1.21701,1.22157,30819,
1.22139,1.22662,1.22103,1.22491,30145,
1.22487,1.22627,1.21820,1.21923,24253,
1.21921,1.22148,1.21753,1.21932,25274,
1.21927,1.22048,1.21328,1.21895,26080,
1.21986,1.22312,1.21834,1.22256,14990,
1.22252,1.22541,1.22119,1.22120,21521,
1.22119,1.22264,1.21642,1.22095,20325,
1.22097,1.22140,1.21184,1.21278,23050,
1.21275,1.21851,1.21039,1.21664,23720,
1.21595,1.22016,1.21451,1.21903,15886,
1.21901,1.21941,1.21644,1.21727,19294,
1.21727,1.22177,1.21712,1.21790,14712,
1.21790,1.21944,1.21436,1.21761,23567,
1.21745,1.21928,1.20929,1.21063,18942,
1.21022,1.21301,1.20944,1.21187,16562,
1.21185,1.21470,1.21015,1.21263,16977,
1.21262,1.21346,1.19954,1.19972,26408,
1.19967,1.20062,1.18921,1.19067,34150,
1.19067,1.19249,1.18476,1.18599,34310,
1.18551,1.19209,1.18479,1.19184,31750,
1.19182,1.19524,1.18811,1.19407,25877,
1.19402,1.19698,1.19117,1.19276,23278,
1.19274,1.19561,1.19178,1.19313,19978,
1.19312,1.19750,1.19265,1.19370,19375,
1.19296,1.19443,1.19026,1.19231,20261,
1.19226,1.19296,1.18778,1.18970,20825,
1.18969,1.19088,1.18452,1.18601,22677,
1.18594,1.18841,1.18375,1.18492,22593,
1.18492,1.18739,1.18077,1.18646,24186,
1.18562,1.18803,1.18514,1.18618,15156,
1.18615,1.18949,1.18076,1.18219,27547,
1.18221,1.18356,1.17817,1.17913,26797,
1.17911,1.18677,1.17837,1.18452,35847,
1.18394,1.18811,1.18250,1.18773,54245,
1.18729,1.18801,1.18361,1.18606,44247,
1.18585,1.18751,1.17722,1.17767,53044,
1.17756,1.18387,1.17719,1.18374,53614,
1.18348,1.18506,1.17962,1.18114,47553,
1.18099,1.18223,1.17922,1.18056,43607,
1.18079,1.18244,1.17639,1.17999,53838,
1.18008,1.18025,1.17555,1.17810,53562,
1.17801,1.18047,1.17519,1.17936,44232,
1.17947,1.18304,1.17574,1.17700,50258,
1.17667,1.17865,1.17545,1.17693,38739,
1.17720,1.18173,1.17633,1.18025,42981,
1.18030,1.18410,1.17701,1.18154,45446,
1.18162,1.18495,1.17731,1.18437,50430,
1.18432,1.18928,1.18407,1.18851,38492,
1.18849,1.19086,1.18516,1.18730,43282,
1.18657,1.18968,1.18589,1.18718,38476,
1.18684,1.18933,1.18536,1.18639,39052,
1.18606,1.18997,1.18327,1.18378,38369,
1.18363,1.18572,1.18281,1.18308,36225,
1.18322,1.18353,1.17543,1.17611,38423,
1.17564,1.17688,1.17349,1.17354,41934,
1.17356,1.17427,1.17097,1.17203,38007,
1.17187,1.17535,1.17060,1.17404,41764,
1.17368,1.17482,1.17236,1.17340,30466,
1.17278,1.18046,1.17278,1.17961,25842,
1.17938,1.18007,1.17674,1.17761,27906,
1.17760,1.17844,1.17081,1.17096,37726,
1.17093,1.17427,1.16937,1.17105,40727,
1.17092,1.17154,1.16657,1.16778,49367,
1.16761,1.17044,1.16640,1.16995,38014,
1.16915,1.17502,1.16914,1.17443,37196,
1.17425,1.17650,1.17271,1.17571,33830,
1.17542,1.17745,1.17261,1.17723,37963,
1.17692,1.17789,1.17459,1.17516,39026,
1.17507,1.18023,1.17349,1.17958,46254,
1.17933,1.18097,1.17827,1.17968,30506,
1.17961,1.18450,1.17937,1.18089,46699,
1.18073,1.18570,1.17936,1.18387,40968,
1.18378,1.18759,1.18343,1.18755,35751,
1.18744,1.19090,1.18657,1.18774,45574,
1.18758,1.18863,1.18557,1.18687,26667,
1.18679,1.18851,1.18374,1.18424,45584,
1.18387,1.18510,1.18020,1.18175,47386,
1.18132,1.18412,1.18052,1.18230,48719,
1.18231,1.18511,1.18094,1.18107,43419,
1.18132,1.18170,1.17701,1.18106,41381,
1.18083,1.18457,1.18000,1.18045,44947,
1.18022,1.18318,1.17992,1.18155,44716,
1.18142,1.18205,1.17504,1.17685,46232,
1.17660,1.17888,1.17245,1.17257,44765,
1.17250,1.17364,1.17002,1.17277,45722,
1.17247,1.17487,1.17149,1.17253,44678,
1.17217,1.17556,1.16847,1.16897,55507,
1.16871,1.17500,1.16834,1.17395,51319,
1.17382,1.17476,1.17006,1.17209,39838,
1.17247,1.17251,1.16847,1.16960,47022,
1.16955,1.17032,1.16682,1.16835,58938,
1.16828,1.16899,1.15894,1.15960,57741,
1.15972,1.16098,1.15626,1.15756,60682,
1.15767,1.16073,1.15629,1.15931,57654,
1.15956,1.16400,1.15876,1.16194,47953,
1.16159,1.16219,1.15806,1.15974,45914,
1.15967,1.16005,1.15293,1.15573,56232,
1.15549,1.15720,1.15475,1.15532,45361,
1.15540,1.15859,1.15413,1.15740,48276,
1.15661,1.15866,1.15491,1.15540,37423,
1.15517,1.15702,1.15243,1.15305,45421,
1.15296,1.15972,1.15276,1.15952,50334,
1.15910,1.16243,1.15840,1.15972,39315,
1.15961,1.16187,1.15880,1.15984,43723,
1.15941,1.16223,1.15717,1.16113,45507,
1.16100,1.16692,1.16084,1.16324,46052,
1.16312,1.16586,1.16170,1.16503,47729,
1.16479,1.16673,1.16197,1.16229,49895,
1.16221,1.16556,1.16212,1.16440,51781,
1.16397,1.16649,1.15907,1.16102,47467,
1.16086,1.16257,1.15850,1.15974,44513,
1.15947,1.16260,1.15849,1.16030,56263,
1.16029,1.16920,1.15823,1.16845,67610,
1.16819,1.16900,1.15352,1.15623,63480,
1.15567,1.16090,1.15459,1.16071,50361,
1.16017,1.16133,1.15753,1.15790,55349,
1.15806,1.16162,1.15622,1.16112,64610,
1.16102,1.16164,1.15285,1.15540,64295,
1.15505,1.15732,1.15133,1.15669,65849,
1.15612,1.15949,1.15504,1.15870,48844,
1.15864,1.16086,1.15699,1.15944,59445,
1.15927,1.15952,1.14760,1.14768,59280,
1.14781,1.14875,1.14430,1.14488,40496,
1.14486,1.14621,1.14329,1.14432,43030,
1.14467,1.14639,1.13563,1.13687,45257,
1.13683,1.13857,1.13092,1.13184,51474,
1.13206,1.13322,1.12636,1.13226,54965,
1.13201,1.13741,1.13137,1.13730,46535,
1.13708,1.13726,1.12500,1.12832,59213,
1.12886,1.12904,1.12307,1.12364,56889,
1.12352,1.12750,1.12260,1.12492,55893,
1.12474,1.12551,1.11863,1.11990,59759,
1.11965,1.12296,1.11965,1.12067,31605,
1.12063,1.13303,1.12054,1.13227,76427,
1.13058,1.13124,1.12584,1.12925,56801,
1.12833,1.13828,1.12352,1.13397,77062,
1.13336,1.13595,1.13025,1.13192,66942,
1.13190,1.13477,1.12953,1.13000,56649,
1.13007,1.13334,1.12667,1.13090,64144,
1.13041,1.13111,1.12665,1.12842,45848,
1.12817,1.12983,1.12274,1.12688,48210,
1.12637,1.13548,1.12624,1.13442,54128,
1.13422,1.13453,1.12783,1.12925,45484,
1.12906,1.13240,1.12651,1.13169,48257,
1.13126,1.13193,1.12600,1.12865,41771,
1.12834,1.13237,1.12536,1.12564,43874,
1.12565,1.12991,1.12221,1.12936,52923,
1.12873,1.13603,1.12813,1.13317,56495,
1.13297,1.13488,1.12350,1.12377,48656,
1.12366,1.13037,1.12347,1.12769,49082,
1.12777,1.13026,1.12610,1.12809,41788,
1.12802,1.13422,1.12643,1.13281,38937,
1.13248,1.13421,1.12903,1.13278,37949,
1.13245,1.13434,1.13065,1.13170,41916,
1.13107,1.13344,1.13028,1.13263,27881,
1.13234,1.13330,1.12895,1.13087,30628,
1.13091,1.13687,1.12736,1.13476,38612,
1.13469,1.13597,1.12986,1.13246,37113,
1.13211,1.13863,1.13032,1.13779,31997,
1.13648,1.13783,1.12797,1.12977,41308,
1.12954,1.13225,1.12723,1.12860,49157,
1.12839,1.13463,1.12770,1.13129,48547,
1.13109,1.13317,1.12846,1.12985,53393,
1.12962,1.13647,1.12900,1.13594,44340,
1.13555,1.13607,1.12851,1.13295,49102,
1.13251,1.13750,1.13129,1.13690,46470,
1.13673,1.14527,1.13546,1.14402,47549,
1.14404,1.14816,1.14358,1.14547,48258,
1.14542,1.14828,1.13985,1.14157,53125,
1.14129,1.14343,1.13918,1.14051,33491,
1.14065,1.14213,1.13147,1.13276,60320,
1.13203,1.13571,1.13189,1.13436,49069,
1.13418,1.13689,1.13031,1.13100,50357,
1.13107,1.13597,1.13009,1.13422,50604,
1.13405,1.13450,1.12905,1.13253,53457,
1.13227,1.13291,1.12632,1.13027,43896,
1.12998,1.13107,1.12355,1.12421,53984,
1.12393,1.12433,1.11319,1.11438,58316,
1.11421,1.11734,1.11214,1.11474,47948,
1.11428,1.12477,1.11384,1.12334,49531,
1.12337,1.12786,1.12211,1.12729,47157,
1.12690,1.13300,1.12666,1.13053,33807,
1.13028,1.14514,1.12674,1.14392,47438,
1.14344,1.14837,1.14116,1.14517,52256,
1.14585,1.14628,1.14152,1.14393,51502,
1.14405,1.14487,1.13963,1.14172,44538,
1.14154,1.14477,1.14026,1.14233,40699,
1.14221,1.14948,1.13749,1.14289,47655,
1.14288,1.14300,1.13298,1.13476,62337,
1.13385,1.13691,1.12802,1.13077,52795,
